date,Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate,State
2018-09-01,2018,Sep,64.2,61.4,3830474.0,3662891.0,167583.0,4.4,Washington
2018-10-01,2018,Oct,64.3,61.5,3841402.0,3669976.0,171426.0,4.5,Washington
2018-11-01,2018,Nov,64.5,61.5,3854917.0,3679076.0,175841.0,4.6,Washington
2018-12-01,2018,Dec,64.7,61.7,3869712.0,3690142.0,179570.0,4.6,Washington
2019-01-01,2019,Jan,64.8,61.8,3883899.0,3702409.0,181490.0,4.7,Washington
2019-02-01,2019,Feb,65.0,61.9,3896006.0,3715201.0,180805.0,4.6,Washington
2019-03-01,2019,Mar,65.1,62.1,3905927.0,3727804.0,178123.0,4.6,Washington
2019-04-01,2019,Apr,65.1,62.2,3914391.0,3740050.0,174341.0,4.5,Washington
2019-05-01,2019,May,65.2,62.3,3922050.0,3751539.0,170511.0,4.3,Washington
2019-06-01,2019,Jun,65.2,62.4,3929697.0,3762081.0,167616.0,4.3,Washington
2019-07-01,2019,Jul,65.3,62.5,3937815.0,3771747.0,166068.0,4.2,Washington
2019-08-01,2019,Aug,65.3,62.6,3946568.0,3780993.0,165575.0,4.2,Washington
2019-09-01,2019,Sep,65.4,62.7,3955947.0,3791321.0,164626.0,4.2,Washington
2019-10-01,2019,Oct,65.5,62.8,3964903.0,3802470.0,162433.0,4.1,Washington
2019-11-01,2019,Nov,65.5,62.9,3971935.0,3813191.0,158744.0,4.0,Washington
2019-12-01,2019,Dec,65.5,62.9,3975706.0,3820633.0,155073.0,3.9,Washington
2020-01-01,2020,Jan,65.4,62.9,3976695.0,3823183.0,153512.0,3.9,Washington
2020-02-01,2020,Feb,65.4,62.8,3976464.0,3821069.0,155395.0,3.9,Washington
2020-03-01,2020,Mar,64.9,61.5,3953738.0,3744680.0,209058.0,5.3,Washington
2020-04-01,2020,Apr,66.5,55.3,4051077.0,3372313.0,678764.0,16.8,Washington
2020-05-01,2020,May,65.2,56.6,3978036.0,3451334.0,526702.0,13.2,Washington
2020-06-01,2020,Jun,64.4,57.1,3929414.0,3483182.0,446232.0,11.4,Washington
2020-07-01,2020,Jul,64.1,57.6,3918804.0,3519222.0,399582.0,10.2,Washington
2020-08-01,2020,Aug,63.6,58.0,3885396.0,3547912.0,337484.0,8.7,Washington
2020-09-01,2020,Sep,63.5,58.4,3882048.0,3574600.0,307448.0,7.9,Washington
2020-10-01,2020,Oct,63.2,58.7,3866641.0,3591665.0,274976.0,7.1,Washington
2020-11-01,2020,Nov,63.1,58.9,3864297.0,3604529.0,259768.0,6.7,Washington
2020-12-01,2020,Dec,63.1,59.0,3867742.0,3614843.0,252899.0,6.5,Washington
2021-01-01,2021,Jan,63.1,59.2,3866736.0,3624667.0,242069.0,6.3,Washington
2021-02-01,2021,Feb,63.1,59.3,3871096.0,3636626.0,234470.0,6.1,Washington
2021-03-01,2021,Mar,63.2,59.5,3877979.0,3651185.0,226794.0,5.8,Washington
2021-04-01,2021,Apr,63.4,59.8,3886772.0,3666574.0,220198.0,5.7,Washington
2021-05-01,2021,May,63.4,60.0,3894512.0,3681350.0,213162.0,5.5,Washington
2021-06-01,2021,Jun,63.6,60.2,3906118.0,3696525.0,209593.0,5.4,Washington
2021-07-01,2021,Jul,63.7,60.4,3916761.0,3712969.0,203792.0,5.2,Washington
2021-08-01,2021,Aug,63.9,60.7,3929320.0,3731837.0,197483.0,5.0,Washington
2021-09-01,2021,Sep,64.0,60.9,3939003.0,3749589.0,189414.0,4.8,Washington
2021-10-01,2021,Oct,64.1,61.1,3947637.0,3765399.0,182238.0,4.6,Washington
2021-11-01,2021,Nov,64.0,61.1,3946180.0,3767745.0,178435.0,4.5,Washington
2021-12-01,2021,Dec,63.9,61.1,3943843.0,3766702.0,177141.0,4.5,Washington
2022-01-01,2022,Jan,64.2,61.3,3961146.0,3786484.0,174662.0,4.4,Washington
2012-01-01,2012,Jan,68.7,63.9,3070628.0,2854971.0,215657.0,7.0,Wisconsin
2012-02-01,2012,Feb,68.6,63.9,3068522.0,2855567.0,212955.0,6.9,Wisconsin
2012-03-01,2012,Mar,68.6,63.8,3067746.0,2855416.0,212330.0,6.9,Wisconsin
2012-04-01,2012,Apr,68.5,63.8,3067471.0,2854173.0,213298.0,7.0,Wisconsin
2012-05-01,2012,May,68.5,63.7,3067402.0,2852787.0,214615.0,7.0,Wisconsin
2012-06-01,2012,Jun,68.5,63.7,3067586.0,2852421.0,215165.0,7.0,Wisconsin
2012-07-01,2012,Jul,68.5,63.7,3068026.0,2853712.0,214314.0,7.0,Wisconsin
2012-08-01,2012,Aug,68.5,63.7,3068963.0,2856403.0,212560.0,6.9,Wisconsin
2012-09-01,2012,Sep,68.4,63.7,3070787.0,2859838.0,210949.0,6.9,Wisconsin
2012-10-01,2012,Oct,68.5,63.8,3072854.0,2862941.0,209913.0,6.8,Wisconsin
2012-11-01,2012,Nov,68.5,63.8,3074792.0,2864732.0,210060.0,6.8,Wisconsin
2012-12-01,2012,Dec,68.5,63.8,3076106.0,2864807.0,211299.0,6.9,Wisconsin
2013-01-01,2013,Jan,68.4,63.7,3076445.0,2863647.0,212798.0,6.9,Wisconsin
2013-02-01,2013,Feb,68.4,63.7,3076554.0,2862894.0,213660.0,6.9,Wisconsin
2013-03-01,2013,Mar,68.4,63.7,3077411.0,2864201.0,213210.0,6.9,Wisconsin
2013-04-01,2013,Apr,68.5,63.8,3079639.0,2868180.0,211459.0,6.9,Wisconsin
2013-05-01,2013,May,68.5,63.8,3082194.0,2873099.0,209095.0,6.8,Wisconsin
2013-06-01,2013,Jun,68.5,63.9,3083584.0,2876730.0,206854.0,6.7,Wisconsin
2013-07-01,2013,Jul,68.4,63.9,3083217.0,2878077.0,205140.0,6.7,Wisconsin
2013-08-01,2013,Aug,68.3,63.8,3080977.0,2877730.0,203247.0,6.6,Wisconsin
2013-09-01,2013,Sep,68.2,63.8,3077408.0,2877039.0,200369.0,6.5,Wisconsin
2013-10-01,2013,Oct,68.1,63.8,3073994.0,2877113.0,196881.0,6.4,Wisconsin
2013-11-01,2013,Nov,68.0,63.8,3071951.0,2878978.0,192973.0,6.3,Wisconsin
2013-12-01,2013,Dec,68.0,63.8,3071403.0,2882705.0,188698.0,6.1,Wisconsin
2014-01-01,2014,Jan,68.0,63.9,3071739.0,2887465.0,184274.0,6.0,Wisconsin
2014-02-01,2014,Feb,68.0,64.0,3072006.0,2892285.0,179721.0,5.9,Wisconsin
2014-03-01,2014,Mar,68.0,64.1,3072114.0,2896598.0,175516.0,5.7,Wisconsin
2014-04-01,2014,Apr,67.9,64.1,3072178.0,2900257.0,171921.0,5.6,Wisconsin
2014-05-01,2014,May,67.9,64.2,3072776.0,2904115.0,168661.0,5.5,Wisconsin
2014-06-01,2014,Jun,67.9,64.3,3074787.0,2909425.0,165362.0,5.4,Wisconsin
2014-07-01,2014,Jul,68.0,64.4,3077724.0,2915883.0,161841.0,5.3,Wisconsin
2014-08-01,2014,Aug,68.0,64.5,3081114.0,2922633.0,158481.0,5.1,Wisconsin
2014-09-01,2014,Sep,68.1,64.6,3084262.0,2928668.0,155594.0,5.0,Wisconsin
2014-10-01,2014,Oct,68.1,64.7,3086117.0,2933222.0,152895.0,5.0,Wisconsin
2014-11-01,2014,Nov,68.0,64.7,3085929.0,2935868.0,150061.0,4.9,Wisconsin
2014-12-01,2014,Dec,68.0,64.7,3084481.0,2937011.0,147470.0,4.8,Wisconsin
2015-01-01,2015,Jan,67.9,64.7,3082864.0,2937399.0,145465.0,4.7,Wisconsin
2015-02-01,2015,Feb,67.9,64.7,3081614.0,2937529.0,144085.0,4.7,Wisconsin
2015-03-01,2015,Mar,67.9,64.7,3080867.0,2938085.0,142782.0,4.6,Wisconsin
2015-04-01,2015,Apr,67.8,64.7,3080496.0,2939372.0,141124.0,4.6,Wisconsin
2015-05-01,2015,May,67.8,64.8,3080195.0,2941178.0,139017.0,4.5,Wisconsin
2015-06-01,2015,Jun,67.8,64.8,3079718.0,2943053.0,136665.0,4.4,Wisconsin
2015-07-01,2015,Jul,67.7,64.8,3079639.0,2945129.0,134510.0,4.4,Wisconsin
2015-08-01,2015,Aug,67.7,64.8,3080585.0,2947761.0,132824.0,4.3,Wisconsin
2015-09-01,2015,Sep,67.8,64.9,3082966.0,2951433.0,131533.0,4.3,Wisconsin
2015-10-01,2015,Oct,67.8,65.0,3087350.0,2956772.0,130578.0,4.2,Wisconsin
2015-11-01,2015,Nov,67.9,65.1,3093448.0,2963483.0,129965.0,4.2,Wisconsin
2015-12-01,2015,Dec,68.1,65.2,3099913.0,2970598.0,129315.0,4.2,Wisconsin
2016-01-01,2016,Jan,68.2,65.3,3105263.0,2977051.0,128212.0,4.1,Wisconsin
2016-02-01,2016,Feb,68.2,65.4,3108750.0,2981909.0,126841.0,4.1,Wisconsin
2016-03-01,2016,Mar,68.2,65.5,3110352.0,2984977.0,125375.0,4.0,Wisconsin
2016-04-01,2016,Apr,68.2,65.5,3110891.0,2986761.0,124130.0,4.0,Wisconsin
2016-05-01,2016,May,68.2,65.5,3111252.0,2987959.0,123293.0,4.0,Wisconsin
2016-06-01,2016,Jun,68.2,65.5,3111805.0,2989047.0,122758.0,3.9,Wisconsin
2016-07-01,2016,Jul,68.2,65.5,3112393.0,2990301.0,122092.0,3.9,Wisconsin
2016-08-01,2016,Aug,68.1,65.5,3112627.0,2991530.0,121097.0,3.9,Wisconsin
2016-09-01,2016,Sep,68.1,65.5,3112289.0,2992319.0,119970.0,3.9,Wisconsin
2016-10-01,2016,Oct,68.0,65.4,3111091.0,2992589.0,118502.0,3.8,Wisconsin
2016-11-01,2016,Nov,68.0,65.4,3109627.0,2993340.0,116287.0,3.7,Wisconsin
2016-12-01,2016,Dec,67.9,65.4,3108972.0,2995667.0,113305.0,3.6,Wisconsin
2017-01-01,2017,Jan,67.9,65.5,3127591.0,3017513.0,110078.0,3.5,Wisconsin
2017-02-01,2017,Feb,68.0,65.6,3130948.0,3024224.0,106724.0,3.4,Wisconsin
2017-03-01,2017,Mar,68.0,65.8,3135502.0,3031417.0,104085.0,3.3,Wisconsin
2017-04-01,2017,Apr,68.1,65.9,3140437.0,3037886.0,102551.0,3.3,Wisconsin
2017-05-01,2017,May,68.2,66.0,3145031.0,3042977.0,102054.0,3.2,Wisconsin
2017-06-01,2017,Jun,68.2,66.0,3148514.0,3046157.0,102357.0,3.3,Wisconsin
2017-07-01,2017,Jul,68.2,66.0,3150342.0,3047331.0,103011.0,3.3,Wisconsin
2017-08-01,2017,Aug,68.2,65.9,3149928.0,3046854.0,103074.0,3.3,Wisconsin
2017-09-01,2017,Sep,68.1,65.9,3147440.0,3045565.0,101875.0,3.2,Wisconsin
2017-10-01,2017,Oct,68.0,65.8,3143901.0,3044438.0,99463.0,3.2,Wisconsin
2017-11-01,2017,Nov,67.8,65.8,3140231.0,3043660.0,96571.0,3.1,Wisconsin
2017-12-01,2017,Dec,67.8,65.7,3137416.0,3043620.0,93796.0,3.0,Wisconsin
2018-01-01,2018,Jan,67.7,65.7,3136461.0,3044548.0,91913.0,2.9,Wisconsin
2018-02-01,2018,Feb,67.7,65.7,3137673.0,3046276.0,91397.0,2.9,Wisconsin
2018-03-01,2018,Mar,67.7,65.8,3139851.0,3047797.0,92054.0,2.9,Wisconsin
2018-04-01,2018,Apr,67.7,65.7,3140847.0,3047708.0,93139.0,3.0,Wisconsin
2018-05-01,2018,May,67.7,65.6,3139203.0,3045068.0,94135.0,3.0,Wisconsin
2018-06-01,2018,Jun,67.5,65.5,3134897.0,3040232.0,94665.0,3.0,Wisconsin
2018-07-01,2018,Jul,67.4,65.3,3128884.0,3034303.0,94581.0,3.0,Wisconsin
2018-08-01,2018,Aug,67.2,65.2,3123081.0,3028830.0,94251.0,3.0,Wisconsin
2018-09-01,2018,Sep,67.1,65.1,3118688.0,3024708.0,93980.0,3.0,Wisconsin
2018-10-01,2018,Oct,67.0,65.0,3116260.0,3022414.0,93846.0,3.0,Wisconsin
2018-11-01,2018,Nov,66.9,64.9,3115856.0,3022020.0,93836.0,3.0,Wisconsin
2018-12-01,2018,Dec,66.9,64.9,3116595.0,3022732.0,93863.0,3.0,Wisconsin
2019-01-01,2019,Jan,66.9,64.9,3117488.0,3023443.0,94045.0,3.0,Wisconsin
2019-02-01,2019,Feb,66.9,64.9,3118324.0,3023843.0,94481.0,3.0,Wisconsin
2019-03-01,2019,Mar,66.9,64.9,3119400.0,3023857.0,95543.0,3.1,Wisconsin
2019-04-01,2019,Apr,66.9,64.8,3120892.0,3023600.0,97292.0,3.1,Wisconsin
2019-05-01,2019,May,66.9,64.8,3122450.0,3023034.0,99416.0,3.2,Wisconsin
2019-06-01,2019,Jun,66.9,64.7,3123670.0,3022246.0,101424.0,3.2,Wisconsin
2019-07-01,2019,Jul,66.9,64.7,3124057.0,3021182.0,102875.0,3.3,Wisconsin
2019-08-01,2019,Aug,66.8,64.6,3123466.0,3019981.0,103485.0,3.3,Wisconsin
2019-09-01,2019,Sep,66.8,64.6,3122451.0,3019575.0,102876.0,3.3,Wisconsin
2019-10-01,2019,Oct,66.7,64.5,3121167.0,3019666.0,101501.0,3.3,Wisconsin
2019-11-01,2019,Nov,66.6,64.5,3119215.0,3019317.0,99898.0,3.2,Wisconsin
2019-12-01,2019,Dec,66.5,64.4,3115518.0,3017165.0,98353.0,3.2,Wisconsin
2020-01-01,2020,Jan,66.3,64.3,3109128.0,3012863.0,96265.0,3.1,Wisconsin
2020-02-01,2020,Feb,66.1,64.1,3099913.0,3006588.0,93325.0,3.0,Wisconsin
2020-03-01,2020,Mar,65.9,64.0,3089949.0,3000492.0,89457.0,2.9,Wisconsin
2020-04-01,2020,Apr,65.8,56.5,3086650.0,2651917.0,434733.0,14.1,Wisconsin
2020-05-01,2020,May,66.2,59.3,3102886.0,2779580.0,323306.0,10.4,Wisconsin
2020-06-01,2020,Jun,66.0,60.3,3095484.0,2827842.0,267642.0,8.6,Wisconsin
2020-07-01,2020,Jul,66.2,61.2,3108339.0,2873121.0,235218.0,7.6,Wisconsin
2020-08-01,2020,Aug,66.1,62.0,3102716.0,2909042.0,193674.0,6.2,Wisconsin
2020-09-01,2020,Sep,66.3,62.6,3113697.0,2937600.0,176097.0,5.7,Wisconsin
2020-10-01,2020,Oct,66.3,62.9,3113061.0,2955887.0,157174.0,5.0,Wisconsin
2020-11-01,2020,Nov,66.3,63.1,3117692.0,2967580.0,150112.0,4.8,Wisconsin
2020-12-01,2020,Dec,66.4,63.3,3121843.0,2975338.0,146505.0,4.7,Wisconsin
2021-01-01,2021,Jan,66.4,63.4,3122122.0,2981670.0,140452.0,4.5,Wisconsin
2021-02-01,2021,Feb,66.5,63.6,3126624.0,2988260.0,138364.0,4.4,Wisconsin
2021-03-01,2021,Mar,66.6,63.7,3131595.0,2995757.0,135838.0,4.3,Wisconsin
2021-04-01,2021,Apr,66.7,63.8,3136795.0,3003198.0,133597.0,4.3,Wisconsin
2021-05-01,2021,May,66.7,64.0,3139516.0,3009893.0,129623.0,4.1,Wisconsin
2021-06-01,2021,Jun,66.7,64.0,3141439.0,3015001.0,126438.0,4.0,Wisconsin
2021-07-01,2021,Jul,66.7,64.1,3140115.0,3019844.0,120271.0,3.8,Wisconsin
2021-08-01,2021,Aug,66.6,64.2,3137702.0,3024602.0,113100.0,3.6,Wisconsin
2021-09-01,2021,Sep,66.5,64.3,3135470.0,3030203.0,105267.0,3.4,Wisconsin
2021-10-01,2021,Oct,66.4,64.3,3134799.0,3035515.0,99284.0,3.2,Wisconsin
2021-11-01,2021,Nov,66.4,64.3,3134692.0,3037765.0,96927.0,3.1,Wisconsin
2021-12-01,2021,Dec,66.4,64.3,3135065.0,3038524.0,96541.0,3.1,Wisconsin
2022-01-01,2022,Jan,66.4,64.4,3136984.0,3043858.0,93126.0,3.0,Wisconsin
